Cas17927	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc
2	1.27444	-0.04441	-0.325009	-1.1675	430.866	2751.27	326.626	0.38578	1.12244	295.413	2779.68	10	1	-1	26850	0	0
2	1.1892	-0.17385	-0.420751	-1.03295	294.391	1833.51	322.578	0.51337	1.3756	300.871	1872.23	10	1	-1	26852	0	0
2	1.14098	-0.19456	-0.425211	-0.974807	276.626	1979.54	345.773	0.34948	1.00217	292.846	1995.85	10	1	-1	26853	0	0
2	1.21322	-0.08965	-0.348603	-1.0872	390.921	1870.2	282.719	0.43134	1.11401	311.433	1974.17	10	1	-1	26854	0	0
2	1.33147	-0.02627	-0.325747	-1.2341	392.02	2131.71	301.415	0.32913	1.13597	309.756	2165.11	10	1	-1	26855	0	0
2	0.83297	-0.52866	-0.644702	-0.534332	486.149	3875.4	364.946	0.33741	1.30173	299.81	3739.75	10	1	-1	26857	0	0
2	1.07738	-0.93304	-1.10417	-0.654707	187.995	1430.56	356.562	0.51109	1.00471	348.191	1654.23	10	1	-1	26858	0	0
2	0.96651	-1.10583	-1.23289	-0.478177	286.929	1703.88	314.984	0.41567	1.06511	297.637	2092.07	10	1	-1	26955	0	0
2	0.26702	1.0201	0.998828	-0.465196	1315.03	7680.72	312.384	0.40642	1.13447	322.942	7630.45	10	1	-1	26987	0	0
2	0.2022	1.09037	1.08569	-0.420616	658.241	3399.54	293.747	0.32534	1.10258	323.423	3406.43	10	1	-1	26988	0	0
2	0.25951	1.11657	1.09249	-0.490264	1362.14	7560.43	304.521	0.31448	1.05186	360.827	7580.32	10	1	-1	26989	0	0
2	0.23549	1.05927	1.04579	-0.445219	859.753	6288.67	349.581	0.42332	1.1144	280.479	6123.02	10	1	-1	26990	0	0
2	0.53954	0.94229	0.839609	-0.72711	298.564	2540.34	377.036	0.53158	1.49326	309.543	2598.43	10	1	-1	27124	0	0
2	-0.21586	-0.86634	-0.634963	0.691752	207.603	1819.01	382.61	0.621	1.0151	305.898	1691.55	10	1	-1	27444	0	0
2	1.07311	-0.18592	-0.395722	-0.905904	464.219	2366.65	291.851	0.26127	1.19509	376.53	2574.76	10	1	-1	27578	0	0
2	1.22371	-0.11646	-0.37727	-1.08913	311.657	2173.69	341.362	0.41613	1.39708	318.726	2251.85	10	1	-1	27579	0	0
2	1.28228	-0.11405	-0.393381	-1.15197	479.106	3341.44	341.355	0.23921	1.18224	307.861	3454.49	10	1	-1	27580	0	0
2	1.31273	-0.14139	-0.428818	-1.17486	445.303	3185.92	345.736	0.24673	1.24776	291.337	3167.57	10	1	-1	27582	0	0
2	1.28499	-0.27584	-0.547357	-1.09946	409.295	2081.25	291.473	0.31291	1.05637	337.618	2229.55	10	1	-1	27583	0	0
2	1.19527	-0.24972	-0.494464	-1.01341	561.306	2425.92	268.716	0.22365	1.13111	332.775	2528.62	10	1	-1	27584	0	0
2	1.17827	-0.11387	-0.360551	-1.04191	374.55	1823.57	285.208	0.39147	1.11871	325.08	1909.99	10	1	-1	27585	0	0
2	0.41738	1.07243	1.00114	-0.64231	738.841	5351.92	347.884	0.35437	1.21864	320.974	5067.65	10	1	-1	27690	0	0
2	0.42272	0.92933	0.864026	-0.598984	882.176	5066.45	309.763	0.35247	1.09076	321.154	5105.15	10	1	-1	27692	0	0
2	0.42492	1.0308	0.95937	-0.636044	612.987	3493.17	308.56	0.36611	1.07057	320.196	3503.1	10	1	-1	27693	0	0
2	0.4425	0.9226	0.851445	-0.617624	549.212	3205.81	312.287	0.37911	1.05006	325.387	3224.33	10	1	-1	27694	0	0
2	0.41378	1.06661	0.996758	-0.636505	820.656	5245.85	326.801	0.34713	1.00869	302.096	5244.6	10	1	-1	27695	0	0
2	0.44024	1.28192	1.19223	-0.738216	244.251	1704.18	341.424	0.51455	1.40354	307.27	1744.24	10	1	-1	27697	0	0
2	-0.27064	1.13354	1.27502	0.065253	444.066	3110.79	342.11	0.31628	1.17947	291.079	3066.03	10	1	-1	28334	0	0
2	0.57284	1.06289	0.943294	-0.803646	1488.09	9022.46	318.275	0.34127	1.11982	300.534	8846.65	10	1	-1	28344	0	0
2	0.53188	1.01275	0.908701	-0.743116	1430.69	8685.68	318.482	0.34524	1.03814	327.946	8594.36	10	1	-1	28345	0	0
2	0.46685	1.05222	0.966481	-0.687771	434.113	3146.75	348.005	0.34366	1.10951	283.571	3112.71	10	1	-1	28347	0	0
2	0.57546	0.93958	0.825766	-0.764215	621.981	3147.29	290.76	0.27091	1.27575	320.213	3219.68	10	1	-1	28348	0	0
2	-0.43189	0.77805	0.989196	0.357659	1032.81	6512.14	324.569	0.33857	1.00278	323.871	6412.23	10	1	-1	28433	0	0
2	-0.36253	0.78741	0.976276	0.281016	571.052	2696.93	280.9	0.23758	1.31396	312.571	2820.73	10	1	-1	28434	0	0
2	-0.45136	-1.07603	-0.759476	1.01287	289.593	1418.42	286.064	0.29457	1.11313	309.043	1465.93	10	1	-1	28483	0	0
2	-0.83961	0.56536	0.915921	0.862153	299.075	1333.49	272.936	0.32606	1.06258	303.094	1363.66	10	1	-1	28554	0	0
2	-0.69181	0.48457	0.793048	0.733314	797.085	5269.81	332.354	0.36394	1.06329	294.606	5227.86	10	1	-1	28555	0	0
2	-0.7252	0.44756	0.768505	0.781334	787.305	5091.79	328.715	0.34985	1.05494	291.146	5025.34	10	1	-1	28557	0	0
2	0.43447	1.12223	1.04291	-0.67745	401.467	2792.54	340.903	0.34214	1.2241	292.092	2707.69	10	1	-1	28650	0	0
2	0.22826	1.01701	1.00807	-0.4231	417.093	2442.19	312.773	0.33106	1.14458	293.072	2451.21	10	1	-1	28652	0	0
2	-0.85874	0.45675	0.819135	0.919582	434.978	2353.27	300.647	0.42028	1.06578	322.941	2370.48	10	1	-1	28759	0	0
2	-0.61689	-0.48282	-0.146059	0.985096	464.667	2258.73	284.981	0.42542	1.0466	337.844	2321.91	10	1	-1	28872	0	0
2	-0.17665	0.93571	1.05827	0.0334475	440.42	2124.94	283.919	0.3148	1.07483	331.679	2184.03	10	1	-1	29173	0	0
2	-0.10966	0.844	0.950433	-0.00609215	797.863	4814.3	317.51	0.40446	1.00029	347.183	4801.43	10	1	-1	29174	0	0
2	-0.20307	0.77921	0.918444	0.114987	391.135	3371.71	379.505	0.38774	1.09807	303.199	3182.02	10	1	-1	29175	0	0
2	-0.22218	0.80273	0.946705	0.12717	744.209	5170.48	340.701	0.4274	1.07735	309.586	5107.35	10	1	-1	29177	0	0
2	-0.21043	0.97338	1.10452	0.0563207	642.088	3162.78	286.875	0.48969	1.05761	358.585	3230.38	10	1	-1	29178	0	0
2	-0.1519	0.92886	1.04402	0.00958653	704.022	4052.48	310.115	0.39134	1.17073	311.451	4092.74	10	1	-1	29179	0	0
2	-0.27821	0.89622	1.05278	0.154496	618.575	3658.98	314.369	0.45485	1.07062	328.972	3649.7	10	1	-1	29180	0	0
2	-0.2274	0.9409	1.07911	0.0854053	662.889	3855.52	311.728	0.36603	1.1056	310.052	3863.69	10	1	-1	29182	0	0
2	-0.42649	0.89607	1.0992	0.311547	199.276	1383.34	340.56	0.41873	1.15773	290.227	1387.33	10	1	-1	29183	0	0
2	1.34344	-0.49396	-0.772149	-1.0867	332.091	1855.48	305.531	0.22584	1.17296	288.336	1889.59	10	1	-1	29305	0	0
2	1.22799	-0.26676	-0.520866	-1.04222	472.828	2177.68	277.397	0.29272	1.01835	310.319	2194.02	10	1	-1	29307	0	0
2	1.26821	-0.25208	-0.519601	-1.08984	346.24	1622.6	279.816	0.46907	1.16137	310.473	1715.19	10	1	-1	29308	0	0
2	1.14184	-0.28989	-0.515706	-0.943089	268.727	1592.17	314.625	0.16451	1.18153	294.245	1613.88	10	1	-1	29309	0	0
2	1.28564	-0.25884	-0.531472	-1.10597	272.216	1585.42	311.939	0.48484	1.37669	321.731	1664.72	10	1	-1	29310	0	0
2	1.49151	-0.33814	-0.671168	-1.2968	277.342	1825.61	331.628	0.36801	1.11611	296.481	1949.97	10	1	-1	29312	0	0
2	1.32619	-0.28536	-0.569305	-1.13983	260.961	1539.83	313.982	0.42936	1.02392	319.402	1605.95	10	1	-1	29314	0	0
2	1.41018	-0.30997	-0.61897	-1.22034	454.219	2426.69	298.765	0.31981	1.00771	326.07	2483.25	10	1	-1	29315	0	0
2	1.3453	-0.42341	-0.705962	-1.11282	555.757	3370.84	318.333	0.33359	1.05245	305.386	3446.35	10	1	-1	29317	0	0
2	1.42559	-0.34173	-0.653867	-1.22578	421.251	2791.58	332.744	0.37602	1.26265	327.171	2784.71	10	1	-1	29318	0	0
2	1.24401	-0.3474	-0.602217	-1.03159	426.05	2100.31	286.99	0.42293	1.03403	322.019	2146.53	10	1	-1	29319	0	0
2	1.50905	-0.30646	-0.646693	-1.32622	462.314	2453.68	297.781	0.38423	1.11852	316.219	2505.54	10	1	-1	29320	0	0
2	1.16472	-0.31879	-0.550242	-0.957423	268.16	1854.12	339.882	0.3461	1.05895	273.702	1874.45	10	1	-1	29323	0	0
2	1.24984	-0.14872	-0.416008	-1.10576	414.494	2217.96	299.001	0.29428	1.17908	320.813	2254.67	10	1	-1	29324	0	0
2	1.30059	-0.32834	-0.601944	-1.09802	487.682	3480.44	345.306	0.38717	1.13526	295.471	3442.23	10	1	-1	29325	0	0
2	1.30678	-0.36002	-0.633871	-1.09372	377.803	2600.86	339.142	0.5247	1.20306	313.301	2533.47	10	1	-1	29327	0	0
2	1.31701	-0.27683	-0.558349	-1.13303	253.695	2681.78	420.253	0.30883	1.20858	264.371	2493.72	10	1	-1	29328	0	0
2	1.3128	-0.15678	-0.443406	-1.16966	450.792	3090.31	338.429	0.20395	1.10475	278.125	3079.87	10	1	-1	29329	0	0
2	1.31838	-0.30784	-0.588128	-1.12387	420.435	2386.67	307.966	0.43925	1.07929	313.269	2385.28	10	1	-1	29330	0	0
2	1.2181	-0.22346	-0.476779	-1.04657	397.587	2445.02	320.538	0.37406	1.13716	293.681	2511.97	10	1	-1	29332	0	0
2	1.21792	-0.16495	-0.421346	-1.06641	269.139	1577.48	312.931	0.43137	1.14769	282.22	1618.49	10	1	-1	29333	0	0
2	-0.46223	-1.09659	-0.775522	1.03142	444.79	2531.44	308.363	0.34311	1.05242	297.516	2537.1	10	1	-1	29517	0	0
2	-0.4708	-0.84586	-0.535529	0.954674	541.781	3640.42	335.057	0.38337	1.03577	287.492	3577.71	10	1	-1	29518	0	0
2	-0.49891	-0.95348	-0.628558	1.02127	524.129	3922.7	353.613	0.45241	1.04169	292.59	3706.25	10	1	-1	29519	0	0
2	-0.57871	-1.04137	-0.686684	1.13585	404.572	2237.47	303.974	0.25317	1.11353	305.396	2263.11	10	1	-1	29520	0	0
2	-0.71089	-0.97832	-0.585506	1.25422	452.833	3207.88	344.029	0.4326	1.06146	310.317	3178.08	10	1	-1	29523	0	0
2	-0.72151	-1.02991	-0.630999	1.28312	379.607	2631.13	340.297	0.37113	1.12426	303.483	2658.93	10	1	-1	29524	0	0
2	-0.49858	-0.85074	-0.531425	0.985758	390.265	1964.07	289.97	0.35383	1.23968	305.851	1990.73	10	1	-1	29525	0	0
2	-0.20194	-0.80784	-0.583967	0.65699	258.875	1531.34	314.374	0.27828	1.1481	296.089	1540.78	10	1	-1	29989	0	0
2	-0.22624	-0.85219	-0.618313	0.697899	588.735	3645.44	321.64	0.37335	1.13326	332.044	3611.91	10	1	-1	29990	0	0
2	-0.36106	-0.97124	-0.688653	0.881394	252.401	1988.51	362.806	0.39708	1.33431	295.084	1924.91	10	1	-1	29992	0	0
2	-0.35353	-0.7486	-0.4803	0.797219	312.799	1925.32	320.681	0.59782	1.23981	323.579	1921.54	10	1	-1	29993	0	0
2	-0.30288	-0.53271	0.708577	-0.236143	273.283	5087.31	557.69	0.21661	1.03934	631.129	3328.78	11	1	-1	12	0	0
2	1.00178	0.10218	0.0684267	1.33833	1012.74	7991.09	363.086	0.36061	1.21098	736.493	7751.68	11	1	-1	42	0	0
2	1.10362	0.16645	0.00229683	1.46248	996.774	5961.1	316.097	0.28505	1.36949	693.458	5976.55	11	1	-1	43	0	0
2	0.749	-0.67267	0.908459	0.978106	680.631	4984.53	349.793	0.31435	1.0906	675.211	4877.71	11	1	-1	62	0	0
2	0.904	-0.70791	0.953964	1.15579	1057.22	6816.54	328.213	0.39018	1.05738	655.899	6741.52	11	1	-1	133	0	0
2	-0.10952	-1.12095	1.3632	-0.060547	763.556	8978.99	443.25	0.36982	1.08645	595.286	8053.84	11	1	-1	138	0	0
2	1.18544	-0.18673	0.393831	1.52796	839.288	7469.87	385.617	0.34567	1.16979	545.466	7111.34	11	1	-1	179	0	0
2	-0.71087	-0.20551	0.331272	-0.684012	1153.41	8941.81	359.896	0.35399	1.16553	890.864	8770.4	11	1	-1	187	0	0
2	-1.09346	-0.5443	0.686627	-1.15864	1139.78	7055.2	321.587	0.39784	1.02082	422.107	6990.34	11	1	-1	265	0	0
2	0.3415	-0.6238	0.8369	0.50725	1366.14	11565.6	376.09	0.36208	1.16501	475.855	10973.6	11	1	-1	278	0	0
2	0.23774	-0.60193	0.808326	0.388156	1739.98	12548.3	347.117	0.33869	1.09178	591.816	12235.6	11	1	-1	279	0	0
2	0.52354	-0.52657	0.738086	0.72767	944.29	7670.72	368.401	0.37691	1.21962	418.611	7320.74	11	1	-1	280	0	0
2	-0.49614	0.96111	-0.940758	-0.334977	313.003	1248.27	258.128	0.59566	1.51168	427.149	1312.28	11	1	-1	384	0	0
2	-0.47616	0.83653	-0.803041	-0.322233	334.165	3161.51	397.578	0.27415	1.65467	372.328	2843.8	11	1	-1	385	0	0
2	0.68821	-0.81428	1.06134	0.895262	422.674	2684.58	325.755	0.3778	1.02066	381.333	2798.67	11	1	-1	555	0	0
2	0.78569	-0.77897	1.02683	1.01187	618.13	3496.09	307.402	0.32306	1.00163	393.97	3511.76	11	1	-1	557	0	0
2	0.79447	-0.77254	1.02015	1.02265	869.276	6362.57	349.698	0.37021	1.43766	394.02	6093.51	11	1	-1	559	0	0
2	0.84043	-0.81467	1.06845	1.07266	491.654	4226.51	378.98	0.34354	1.34454	384.879	4072.02	11	1	-1	560	0	0
2	-0.53039	-0.94871	1.15554	-0.536543	470.584	3906.28	372.408	0.39322	1.29295	369.606	3533.85	11	1	-1	634	0	0
2	-0.60512	-0.95054	1.15428	-0.623805	575.895	3490.87	318.237	0.32438	1.1971	407.169	3499.78	11	1	-1	635	0	0
2	-1.10222	-0.26739	0.382076	-1.14542	521.796	3353.55	327.685	0.26426	1.10767	388.059	3286.52	11	1	-1	743	0	0
2	-1.19732	-0.12716	0.223872	-1.2444	649.288	4627.47	345.071	0.32295	1.14465	418.438	4448.04	11	1	-1	744	0	0
2	-0.3445	-1.0384	1.26222	-0.327456	187.164	1374.23	350.246	0.28582	1.69557	386.346	1406.36	11	1	-1	760	0	0
2	-0.01015	-0.69291	0.897387	0.0915095	475.384	3115.47	330.899	0.26293	1.73174	418.384	2972.4	11	1	-1	768	0	0
2	-0.00301	-1.1166	1.36309	0.0639719	478.631	2244.97	279.937	0.45589	1.36796	428.065	2293.36	11	1	-1	790	0	0
2	-1.05047	0.04183	0.0446881	-1.05892	556.368	3353.5	317.339	0.38716	1.0979	384.122	3374.95	11	1	-1	895	0	0
2	-0.33342	0.7059	-0.653291	-0.166909	769.718	4097.93	298.244	0.33827	1.01889	437.6	4271	11	1	-1	994	0	0
2	0.33226	-1.13085	1.39345	0.453564	712.155	4108.63	310.468	0.19417	1.21639	435.897	4142.58	11	1	-1	1003	0	0
2	0.26838	-1.02474	1.2741	0.388085	1093.22	6140.88	306.349	0.32471	1.12062	416.676	6109.1	11	1	-1	1004	0	0
2	0.75047	-0.81203	1.0616	0.968023	479.607	3446.16	346.482	0.42025	1.17409	365.432	3372.21	11	1	-1	1103	0	0
2	0.48658	-0.83033	1.07012	0.658877	353.551	1550.01	270.643	0.36902	1.00041	395.439	1637.02	11	1	-1	1104	0	0
2	0.21015	1.2033	-1.1758	0.508788	298.799	1529.76	292.467	0.21622	1.22329	467.548	1563.3	11	1	-1	1133	0	0
2	0.64936	-0.64553	0.874275	0.864259	765.175	5167.09	335.891	0.338	1.48312	407.822	4994.46	11	1	-1	1149	0	0
2	-0.14324	-0.88531	1.10289	-0.0799064	543.335	4826.77	385.256	0.37217	1.55565	381.445	4506.86	11	1	-1	1260	0	0
2	0.00315	-0.67303	0.876134	0.108695	208.628	1728.82	372.086	0.28139	1.23166	377.335	1832.62	11	1	-1	1377	0	0
2	0.21003	1.38426	-1.37458	0.523965	1185.13	6608.43	305.225	0.32889	1.06962	472.59	6830.25	11	1	-1	1447	0	0
2	0.14588	1.09217	-1.05656	0.424467	343.39	2767.75	366.965	0.48221	1.39506	396.114	2659.16	11	1	-1	1498	0	0
2	0.9362	-0.20603	0.404098	1.2358	183.145	1865.91	412.576	0.64	1.57832	388.391	1912.22	11	1	-1	1500	0	0
2	0.79463	0.77839	-0.683432	1.15411	298.744	2260.25	355.536	0.3168	1.35521	358.012	2126.69	11	1	-1	1668	0	0
2	0.7798	0.81715	-0.726658	1.1401	500.009	3695.93	351.422	0.46226	1.25382	353.314	3613.16	11	1	-1	1669	0	0
2	0.85346	0.96345	-0.884127	1.23835	494.267	2953	315.941	0.53166	1.46425	395.819	2974.52	11	1	-1	1670	0	0
2	0.12586	-1.13556	1.38958	0.212581	249.476	3152.74	459.499	0.39067	1.20959	355.794	2680.15	11	1	-1	1719	0	0
2	-0.53936	1.00656	-0.99258	-0.381509	970.332	6312.54	329.683	0.46613	1.48317	412.442	6135.94	11	1	-1	1803	0	0
2	-1.17223	-0.30253	0.417603	-1.23	301.321	1288.81	267.323	0.74441	1.2912	415.087	1331.82	11	1	-1	1824	0	0
2	-0.96526	0.79539	-0.779307	-0.895821	676.618	4918.1	348.483	0.33916	1.30967	373.216	4686.59	11	1	-1	1880	0	0
2	0.56028	-0.53773	0.751956	0.769549	427.999	3399.16	364.267	0.32468	1.49676	376.424	3275.4	11	1	-1	1973	0	0
2	0.56941	-0.48936	0.699225	0.784285	666.725	4453.81	334.078	0.29364	1.30085	400.646	4408.84	11	1	-1	1974	0	0
2	0.56532	-0.52929	0.742906	0.776139	845.058	6165.28	349.131	0.37671	1.25295	389.947	5941.33	11	1	-1	1975	0	0
2	0.59223	-0.5309	0.745855	0.80737	697.962	3770.6	300.431	0.33879	1.02175	454.121	3854.96	11	1	-1	1977	0	0
2	0.98493	-0.01304	0.194249	1.30894	623.404	3931.22	324.589	0.38026	1.27001	426.197	3919.09	11	1	-1	2099	0	0
2	0.37232	0.9862	-0.930223	0.679441	1000.74	6947.21	340.565	0.31061	1.3586	415.787	6729.32	11	1	-1	2353	0	0
2	0.16835	1.15251	-1.12185	0.455766	1005.25	6871.57	337.945	0.312	1.04779	447.876	6969.1	11	1	-1	2354	0	0
2	0.0453	0.09243	0.037177	0.222613	293.22	2297.66	361.827	0.27384	1.33553	502.104	2327.4	11	1	-1	2355	0	0
2	0.77366	0.43978	-0.312412	1.10101	219.884	1233.61	306.159	0.22696	1.71639	365.976	1358.6	11	1	-1	2357	0	0
2	0.39738	0.71922	-0.635864	0.686055	718.5	3900.96	301.181	0.21279	1.39772	398.881	3866.98	11	1	-1	2358	0	0
2	0.56031	1.24362	-1.20473	0.92035	386.615	2806.87	348.279	0.40958	1.04089	414.32	2829.01	11	1	-1	2360	0	0
2	0.55522	0.84138	-0.763124	0.880377	434.842	2353.64	300.718	0.26133	1.32979	380.868	2470.3	11	1	-1	2364	0	0
2	0.41557	0.80891	-0.733584	0.714849	601.114	3478.03	310.916	0.29443	1.23204	398.788	3458.3	11	1	-1	2365	0	0
2	0.27293	0.85818	-0.793961	0.552754	625.227	6522.72	417.494	0.3799	1.23899	371.168	5764.81	11	1	-1	2368	0	0
2	0.20774	0.906	-0.849347	0.480815	526.741	5473.55	416.669	0.38091	1.26875	354.708	4922.29	11	1	-1	2369	0	0
2	0.53529	0.77357	-0.689514	0.851407	817.209	5772.03	343.521	0.32457	1.28678	377.356	5622.1	11	1	-1	2372	0	0
2	0.41133	1.0245	-0.970581	0.728154	424.759	2443.43	310.016	0.16465	1.33329	364.335	2531.62	11	1	-1	2373	0	0
2	-0.89797	-0.90116	1.08719	-0.960978	225.051	1417.53	324.401	0.45721	1.42035	378.149	1354.26	11	1	-1	2467	0	0
2	1.10346	0.21926	-0.0557174	1.46676	222.798	1282.12	310.072	0.58358	1.16073	370.789	1320.28	11	1	-1	2527	0	0
2	0.98316	-0.52947	0.761428	1.26317	791.018	6489.27	370.22	0.29398	1.4083	396.664	6034.41	11	1	-1	2544	0	0
2	0.91874	-0.64283	0.88313	1.17848	674.324	4634.92	338.877	0.36344	1.31238	410.422	4519.44	11	1	-1	2545	0	0
2	0.65007	-0.70287	0.937291	0.860235	273.063	3163.46	439.951	0.46699	1.42947	368.521	2786.98	11	1	-1	2552	0	0
2	0.80366	-0.80384	1.05493	1.03071	754.412	4101.33	301.379	0.36494	1.28328	397.167	4117.82	11	1	-1	2553	0	0
2	0.68083	-0.70609	0.942178	0.895816	378.61	2428.71	327.376	0.30842	1.3081	395.608	2397.81	11	1	-1	2554	0	0
2	0.77052	-0.87911	1.13616	0.985716	282.252	1467.26	294.707	0.37893	1.27488	422.037	1638.07	11	1	-1	2555	0	0
2	-0.78386	1.20317	-1.21927	-0.649865	240.684	1842.67	357.648	0.44338	1.05049	426.912	1820.2	11	1	-1	2614	0	0
2	0.43089	-0.32003	0.507151	0.637155	677.241	5732.61	376.063	0.36802	1.55892	428.154	5286.15	11	1	-1	2658	0	0
2	0.43992	-0.35261	0.543334	0.644923	343.474	2686.06	361.465	0.30026	1.62914	416.155	2553.12	11	1	-1	2659	0	0
2	-1.13024	-0.33712	0.457441	-1.18398	928.599	6053.2	330.015	0.32256	1.06107	387.745	5882.37	11	1	-1	2690	0	0
2	-0.70119	-0.67574	0.848212	-0.712528	1131.51	5870.52	294.418	0.35513	1.14717	450.025	5931.38	11	1	-1	2837	0	0
2	-0.70827	-0.861	1.0514	-0.736461	682.554	3743.02	302.69	0.37273	1.32288	399.601	3767.99	11	1	-1	2893	0	0
2	0.16105	-1.16537	1.42386	0.251076	842.213	4656.96	303.945	0.43399	1.24425	483.109	4866.27	11	1	-1	2934	0	0
2	-0.70275	0.85375	-0.831896	-0.584894	529.436	3751.43	344.07	0.48127	1.25845	370.892	3723.69	11	1	-1	2935	0	0
2	0.95079	0.08618	0.0837635	1.27755	669.208	4602.17	338.966	0.38424	1.32461	365.486	4477.84	11	1	-1	2945	0	0
2	-0.91436	0.40479	-0.348027	-0.869551	541.183	3460.02	326.831	0.24956	1.34419	389.994	3455.15	11	1	-1	3009	0	0
2	-0.94881	0.38474	-0.327514	-0.911404	984.987	6069.48	320.86	0.32944	1.19657	392.208	5928.81	11	1	-1	3010	0	0
2	-0.95141	0.28919	-0.222674	-0.922521	1044.33	5308.62	291.426	0.31227	1.23293	409.79	5365.26	11	1	-1	3012	0	0
2	0.94572	0.07369	0.097262	1.27057	525.201	2755.67	296.078	0.24675	1.3439	384.557	2790.08	11	1	-1	3052	0	0
2	0.38508	-0.60027	0.812966	0.56004	241.123	2946.83	451.87	0.27002	2.01193	394.412	2313.69	11	1	-1	3120	0	0
2	-0.1382	-0.72161	0.923295	-0.0601775	486.057	4496.4	393.137	0.3599	1.62525	442.408	4100.79	11	1	-1	3294	0	0
2	-0.58858	0.95407	-0.937087	-0.443326	253.15	1492.89	313.892	0.12825	1.35552	435.483	1530.92	11	1	-1	3600	0	0
2	0.16999	-0.81547	1.03991	0.291111	954.621	6791.4	344.762	0.26054	1.28217	383.788	6654.3	11	1	-1	3608	0	0
2	0.35585	-0.99242	1.24243	0.492777	890.201	9229.67	416.202	0.32483	1.43929	342.76	7994	11	1	-1	3612	0	0
2	-1.14373	-0.49389	0.629048	-1.21297	657.314	4870.21	351.838	0.31945	1.14959	342.723	4782.93	11	1	-1	3633	0	0
2	0.35209	-0.74294	0.968228	0.509509	502.157	7181.42	488.811	0.44668	1.41109	358.788	5328.29	11	1	-1	3693	0	0
2	0.75593	-0.53628	0.758946	0.997726	398.873	2140.49	299.43	0.21525	1.09836	377.626	2164.36	11	1	-1	3770	0	0
2	0.58912	-0.6007	0.822389	0.797837	750.68	4396.36	312.806	0.33007	1.26228	399.696	4403.6	11	1	-1	3772	0	0
2	0.5706	-0.61699	0.83947	0.774871	867.412	6579.99	356.004	0.37227	1.31635	336.913	6307.16	11	1	-1	3773	0	0
2	0.6117	-0.69771	0.929937	0.815945	645.267	4360.54	336.013	0.40876	1.38968	369.557	4302.08	11	1	-1	3774	0	0
2	0.48277	-0.75997	0.992672	0.660392	202.096	2028.8	409.539	0.35114	1.26405	322.743	1798.42	11	1	-1	3775	0	0
2	-0.89278	-0.10885	0.217118	-0.88787	619.636	5556.41	387.065	0.26733	1.0686	350.235	5249.12	11	1	-1	3820	0	0
2	-0.02822	0.56938	-0.489945	0.177285	321.475	2693.27	374.13	0.50348	1.77936	473.105	2771.38	11	1	-1	3823	0	0
2	0.62336	-0.75039	0.988311	0.825077	765.282	5067.28	332.607	0.3785	1.57814	409.172	4890.7	11	1	-1	3862	0	0
2	0.60572	-0.69543	0.927174	0.809168	777.535	5252.36	335.948	0.3286	1.41436	388.236	5139.09	11	1	-1	3863	0	0
2	0.60313	-0.71268	0.946007	0.804689	672.726	5081.83	355.26	0.38556	1.43673	387.761	4904.98	11	1	-1	3864	0	0
2	0.64546	-0.73977	0.977624	0.851739	510.049	3641.7	345.383	0.38698	1.47882	398.31	3539.26	11	1	-1	3865	0	0
2	0.61628	-0.5806	0.801502	0.831196	757.662	5397.71	345.003	0.34884	1.47939	422.507	5178.31	11	1	-1	3867	0	0
2	-0.54726	-0.1708	0.300323	-0.490367	177.743	1317.95	351.972	0.07019	1.84895	423.114	1268.16	11	1	-1	3957	0	0
2	0.68376	0.71858	-0.622599	1.01982	281.985	1406.04	288.63	0.36232	1.30714	397.836	1453.11	11	1	-1	3968	0	0
2	0.69636	0.66168	-0.559544	1.02968	393.874	1984.15	290.111	0.53913	1.25713	372.597	2056.07	11	1	-1	3969	0	0
2	0.68312	0.75422	-0.661775	1.02209	373.399	2026.35	301.11	0.3992	1.0092	367.225	2049.37	11	1	-1	3970	0	0
2	0.73411	0.75913	-0.66493	1.08193	287.279	1668.46	311.502	0.38259	1.36787	381.642	1658.96	11	1	-1	3972	0	0
2	0.3242	-0.90511	1.14514	0.463275	607.18	3933.41	328.989	0.29866	1.13216	377.046	3880.86	11	1	-1	4000	0	0
2	-1.28451	-0.18026	0.278372	-1.35052	314.199	1775.44	307.26	0.29188	1.17959	354.237	1780.07	11	1	-1	4157	0	0
2	-1.00652	-0.12443	0.229243	-1.02177	451.06	2768.27	320.215	0.48281	1.06225	382.351	2813.22	11	1	-1	4158	0	0
2	-1.09328	0.14491	-0.0704157	-1.1001	196.168	1256.42	327.121	0.30482	1.55274	350.549	1220.27	11	1	-1	4199	0	0
2	-1.04696	-0.1901	0.299602	-1.07446	622.036	3562.29	309.323	0.35185	1.26243	372.497	3550.59	11	1	-1	4200	0	0
2	-0.50844	-1.09891	1.32149	-0.523671	1123.24	6694.93	315.567	0.34451	1.38077	414.615	6625.62	11	1	-1	4289	0	0
2	-0.52724	-1.03791	1.25366	-0.540423	1067.9	7080.03	332.819	0.2873	1.40569	391.304	6886.4	11	1	-1	4290	0	0
2	0.3256	-0.18921	0.358836	0.5255	468.567	2685.54	309.446	0.44998	1.43632	456.985	2688.37	11	1	-1	4298	0	0
2	0.34608	-0.61728	0.829939	0.513141	156.706	1393.74	385.481	0.32177	1.39037	351.778	1379.55	11	1	-1	4300	0	0
